datadate,gvkey,iid,conm,curcdd,ajexdi,cshoc,cshtrd,prccd,prchd,prcld,prcstd,qunit,trfd,epf,exchg,tpci,monthend
4/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1009778,80.68513541,185.78,183.76,10,1,1.57832273,Y,104,0,1
5/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,,80.68055944,,,5,1,1.57832273,Y,104,0,0
5/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,994941,80.49347829113505,185.58,183.58,10,1,1.57832273,Y,104,0,0
5/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,835140,80.65712613657291,185.86,184.3,10,1,1.57832273,Y,104,0,0
5/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1019111,79.98927397857253,182.42,179.06,10,1,1.57832273,Y,104,0,0
5/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1056058,79.96535602253695,184.18,178.48,10,1,1.57832273,Y,104,0,0
5/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1152377,80.59778868344375,181.72,178.06,10,1,1.57832273,Y,104,0,0
5/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1007910,78.75263594399037,179.3,173.48,10,1,1.57832273,Y,104,0,0
5/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1069035,78.97051715505152,178.44,174.4,10,1,1.57832273,Y,104,0,0
5/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1274673,78.02565945644503,176.5,170.36,10,1,1.57832273,Y,104,0,0
5/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1203414,79.47393085296947,176.3,171.28,10,1,1.57832273,Y,104,0,0
5/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1039398,80.32113114052918,179.24,174,10,1,1.57832273,Y,104,0,0
5/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1106771,80.17128174994744,182.22,176.94,10,1,1.57832273,Y,104,0,0
5/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1307978,80.96196223835526,183.2,180.06,10,1,1.57832273,Y,104,0,0
5/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1966580,76.72394668939715,180.26,170.66,10,1,1.57832273,Y,104,0,0
5/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1254844,77.27510161862794,175.1,172.08,10,1,1.57832273,Y,104,0,0
5/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,988981,76.89254148040487,173.22,170.34,10,1,1.57832273,Y,104,0,0
5/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1284646,76.95189254684247,171.5,168,10,1,1.57832273,Y,104,0,0
5/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,746350,76.4251054,172.8,169.66,10,1,1.57832273,Y,104,0,0
5/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,373716,77.27456154456603,173.4,171.34,10,1,1.57832273,Y,104,0,0
5/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,3139168,77.08697241483638,173.84,170.86,10,1,1.57832273,Y,104,0,0
5/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1199543,76.75964049560753,170.5,168.38,10,1,1.57832273,Y,104,0,0
5/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,468679,77.32161163165587,171.86,169.04,10,1,1.57832273,Y,104,0,0
5/31/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1054462,77.20185368710955,169.88,168,10,1,1.57832273,Y,104,0,1
6/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1153255,76.85106988424297,169.4,166.34,10,1,1.57832273,Y,104,0,0
6/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1347582,75.88720745477598,169.08,165.04,10,1,1.57832273,Y,104,0,0
6/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,868513,75.73845259302342,170.74,167.82,10,1,1.57832273,Y,104,0,0
6/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,784641,76.07764139477275,171.48,168.28,10,1,1.57832273,Y,104,0,0
6/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1091591,76.95831640986775,175.08,170.7,10,1,1.57832273,Y,104,0,0
6/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,615326,77.24466890099337,175.96,172.96,10,1,1.57832273,Y,104,0,0
6/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,819605,77.62789049723929,178.98,176.08,10,1,1.57832273,Y,104,0,0
6/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,798669,76.78590998151064,177.06,174.42,10,1,1.57832273,Y,104,0,0
6/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,694552,76.58949297961502,175.84,172.96,10,1,1.57832273,Y,104,0,0
6/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1191522,75.13508536358492,172.06,167.86,10,1,1.57832273,Y,104,0,0
6/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,620157,74.87144673211428,172.38,170.38,10,1,1.57832273,Y,104,0,0
6/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1580000,74.82490325272728,174.4,166.32,10,1,1.57832273,Y,104,0,0
6/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,850495,75.34441201003239,175.5,174.16,10,1,1.57832273,Y,104,0,0
6/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1175333,76.43666002,180.22,176.38,10,1,1.57832273,Y,104,0,0
6/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1941551,76.82472580720726,178.94,176.82,10,1,1.57832273,Y,104,0,0
6/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,756462,76.54211576265153,179.56,177.48,10,1,1.57832273,Y,104,0,0
6/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,673322,76.42093490329988,179.18,177.12,10,1,1.57832273,Y,104,0,0
6/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1044453,77.34656958383883,180.5,176.82,10,1,1.57832273,Y,104,0,0
6/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,889217,77.58493479076837,181.3,178.6,10,1,1.57832273,Y,104,0,0
6/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1071376,78.65018376945673,184.24,179.56,10,1,1.57832273,Y,104,0,1
7/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1388671,80.28597484856328,191,188.66,10,1,1.57832273,Y,104,0,0
7/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,825679,80.03461475814673,190.72,189.08,10,1,1.57832273,Y,104,0,0
7/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,718808,79.21620696516689,190.96,188.86,10,1,1.57832273,Y,104,0,0
7/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,447156,78.82234119301043,190.84,188.9,10,1,1.57832273,Y,104,0,0
7/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1024894,77.98261718188014,188.58,184.72,10,1,1.57832273,Y,104,0,0
7/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,641033,78.00940287,186.9,184.2,10,1,1.57832273,Y,104,0,0
7/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,821185,77.59127235428613,186.3,182.74,10,1,1.57832273,Y,104,0,0
7/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,719126,77.94056208265997,186.1,183.36,10,1,1.57832273,Y,104,0,0
7/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,919678,78.22457207936642,186.44,184.3,10,1,1.57832273,Y,104,0,0
7/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,676451,77.93260009170568,186.14,184.24,10,1,1.57832273,Y,104,0,0
7/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,739541,77.35593946867641,185.92,183.46,10,1,1.57832273,Y,104,0,0
7/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,789321,77.24406149286557,184.46,182.14,10,1,1.57832273,Y,104,0,0
7/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,2057235,81.51266554121064,195.48,185,10,1,1.57832273,Y,104,0,0
7/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1563460,83.96605529676577,200.6,193.16,10,1,1.57832273,Y,104,0,0
7/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1286483,83.78770638240638,202.7,198.44,10,1,1.57832273,Y,104,0,0
7/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1028201,84.73240375721147,202.45,198.66,10,1,1.57832273,Y,104,0,0
7/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1192470,85.27429515779706,207.85,204.15,10,1,1.57832273,Y,104,0,0
7/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,974367,86.62694134543254,209.9,205.55,10,1,1.57832273,Y,104,0,0
7/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1175874,86.38164989403037,211.5,206,10,1,1.57832273,Y,104,0,0
7/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,668132,86.30246266760786,209.1,207.2,10,1,1.57832273,Y,104,0,0
7/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,559960,85.23077259406145,208.35,206.05,10,1,1.57832273,Y,104,0,0
7/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,744680,86.14998049359019,207.55,203.55,10,1,1.57832273,Y,104,0,0
7/31/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,955308,84.99360302981106,206.15,202.8,10,1,1.57832273,Y,104,0,1
8/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,813091,86.43277248458742,207.55,200,10,1,1.57832273,Y,104,0,0
8/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1815727,84.53998248031598,201.85,196.54,10,1,1.57832273,Y,104,0,0
8/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1425420,83.76996787694692,194.5,190.46,10,1,1.57832273,Y,104,0,0
8/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1035423,83.78096371,193.7,190.02,10,1,1.57832273,Y,104,0,0
8/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1211026,83.74205475735077,194.96,189.08,10,1,1.57832273,Y,104,0,0
8/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1075461,84.36281911600143,195.76,192.86,10,1,1.57832273,Y,104,0,0
8/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,990767,83.27364988423287,196.32,190.28,10,1,1.57832273,Y,104,0,0
8/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,741395,83.69039916044066,194.82,190.92,10,1,1.57832273,Y,104,0,0
8/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1337295,84.63553774440341,197.42,188.34,10,1,1.57832273,Y,104,0,0
8/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1333007,82.57469902626681,197.16,185.66,10,1,1.57832273,Y,104,0,0
8/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1113231,83.11687360171814,190.26,185,10,1,1.57832273,Y,104,0,0
8/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1111876,83.36800963213186,192.12,188.74,10,1,1.57832273,Y,104,0,0
8/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,800191,83.81322989945025,195.84,193.18,10,1,1.57832273,Y,104,0,0
8/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,654051,84.04114130334102,196.2,193.24,10,1,1.57832273,Y,104,0,0
8/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,689067,83.58455735,197.66,193.82,10,1,1.57832273,Y,104,0,0
8/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,721570,82.90309762497651,196.66,192.82,10,1,1.57832273,Y,104,0,0
8/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,895203,82.05417030347725,196.28,190.16,10,1,1.57832273,Y,104,0,0
8/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,638185,82.98157670921051,193.32,188.9,10,1,1.57832273,Y,104,0,0
8/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,897930,82.77526737071474,194.3,190.7,10,1,1.57832273,Y,104,0,0
8/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,784643,83.17448058843067,194.1,191.08,10,1,1.57832273,Y,104,0,0
8/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,871644,84.39570094164927,200.3,193.98,10,1,1.57832273,Y,104,0,0
8/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,898272,84.83065187377584,202.9,200.45,10,1,1.57832273,Y,104,0,1
9/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,520072,83.81150153809028,203.75,200.05,10,1,1.57832273,Y,104,0,0
9/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,902126,84.19183835245596,202.4,199.3,10,1,1.57832273,Y,104,0,0
9/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,814316,84.72031458142469,205.25,202.8,10,1,1.57832273,Y,104,0,0
9/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1523920,88.24300377778387,215.15,207.65,10,1,1.57832273,Y,104,0,0
9/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,954763,88.75744824825553,217.3,214.15,10,1,1.57832273,Y,104,0,0
9/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,772800,89.7241654,219.15,215.6,10,1,1.57832273,Y,104,0,0
9/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1229612,88.69360991743795,219.35,215.7,10,1,1.57832273,Y,104,0,0
9/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,813947,89.38295957944673,221,217.95,10,1,1.57832273,Y,104,0,0
9/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1202812,90.24259077429288,224.9,221.4,10,1,1.57832273,Y,104,0,0
9/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1125119,90.95651836320678,226.85,222.95,10,1,1.57832273,Y,104,0,0
9/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,826925,90.36561409646336,225.4,222.15,10,1,1.57832273,Y,104,0,0
9/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,728302,90.12203898778132,224.1,221.95,10,1,1.57832273,Y,104,0,0
9/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,919399,91.13806283728016,227.35,223.2,10,1,1.57832273,Y,104,0,0
9/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,938421,91.22008194821956,228,224.75,10,1,1.57832273,Y,104,0,0
9/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,2358083,90.07045760183878,228.65,225.25,10,1,1.57832273,Y,104,0,0
9/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,831618,90.51558681810992,225.9,222,10,1,1.57832273,Y,104,0,0
9/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,738318,90.37183824281094,227.2,225.15,10,1,1.57832273,Y,104,0,0
9/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,1007372,90.36361628674359,223.85,218.5,10,1,1.57832273,Y,104,0,0
9/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,965027,90.69776874716749,228.35,224.85,10,1,1.57832273,Y,104,0,0
9/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659415,819090,89.76947942574505,226.95,222.6,10,1,1.57832273,Y,104,0,0
9/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,902456,90.06045829821245,227.25,223.4,10,1,1.57832273,Y,104,0,1
10/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1177986,90.41165169312593,231.9,224.9,10,1,1.57832273,Y,104,0,0
10/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1164467,90.67648994649235,225.6,218.95,10,1,1.57832273,Y,104,0,0
10/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,848277,91.30448191,221.9,217,10,1,1.57832273,Y,104,0,0
10/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,846338,91.63491506963854,223.7,220.65,10,1,1.57832273,Y,104,0,0
10/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,819582,91.91376788603083,226.35,222.1,10,1,1.57832273,Y,104,0,0
10/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,912379,90.93153682764475,227.95,220.05,10,1,1.57832273,Y,104,0,0
10/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,672520,91.90363312150225,224.8,220.1,10,1,1.57832273,Y,104,0,0
10/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,921951,93.56116694600708,230.75,222.75,10,1,1.57832273,Y,104,0,0
10/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1119025,93.38291151609978,236.3,230.5,10,1,1.57832273,Y,104,0,0
10/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,982241,93.74621829646813,236.9,233.2,10,1,1.57832273,Y,104,0,0
10/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1560445,95.29500988,243.35,238.85,10,1,1.57832273,Y,104,0,0
10/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1859685,91.05844498402094,243.85,232.2,10,1,1.57832273,Y,104,0,0
10/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1685033,89.82696007712653,235.15,227.45,10,1,1.57832273,Y,104,0,0
10/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1321248,89.68109804442436,229.75,226.05,10,1,1.57832273,Y,104,0,0
10/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,880953,90.93291902693787,233.45,227.8,10,1,1.57832273,Y,104,0,0
10/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,919362,90.31574454,235.85,230.9,10,1,1.57832273,Y,104,0,0
10/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1029415,89.44997036990435,230.8,226.85,10,1,1.57832273,Y,104,0,0
10/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1026540,91.58401667,237.45,231.75,10,1,1.57832273,Y,104,0,0
10/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,783448,91.55664654168682,240.55,235.85,10,1,1.57832273,Y,104,0,0
10/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,769720,92.34432339969882,242,236.35,10,1,1.57832273,Y,104,0,0
10/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,834906,91.96948167634321,242.8,238.35,10,1,1.57832273,Y,104,0,0
10/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,701170,91.02475805701889,240.5,234.85,10,1,1.57832273,Y,104,0,0
10/31/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1031054,90.49170503678641,239.7,234.95,10,1,1.57832273,Y,104,0,1
11/1/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,718188,91.55016579,240.75,235.6,10,1,1.57832273,Y,104,0,0
11/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,911531,92.38765323967728,246.4,241.7,10,1,1.58509111,Y,104,0,0
11/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,837228,92.72284127578057,246.65,243.1,10,1,1.58509111,Y,104,0,0
11/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,1335850,91.13730267,247.25,241.65,10,1,1.58509111,Y,104,0,0
11/7/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,890231,90.83959323491516,246.55,242.55,10,1,1.58509111,Y,104,0,0
11/8/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,926469,90.52956168222155,242.25,239.6,10,1,1.58509111,Y,104,0,0
11/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,702071,90.40201689592006,243.5,240.35,10,1,1.58509111,Y,104,0,0
11/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,645807,90.59129413232698,244.45,242,10,1,1.58509111,Y,104,0,0
11/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,737990,91.07625063841307,244.4,241.9,10,1,1.58509111,Y,104,0,0
11/14/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,755750,91.18295067365354,246.15,243.85,10,1,1.58509111,Y,104,0,0
11/15/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,898651,92.59517720366036,249.3,244.85,10,1,1.58509111,Y,104,0,0
11/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,609638,92.27342970769232,249.3,245.6,10,1,1.58509111,Y,104,0,0
11/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,863762,91.07831406088233,249.55,244.05,10,1,1.58509111,Y,104,0,0
11/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,645869,91.32116404271396,246.4,242.15,10,1,1.58509111,Y,104,0,0
11/21/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,925331,90.96263052627472,244.7,240.5,10,1,1.58509111,Y,104,0,0
11/22/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,790013,90.55447492939358,244.7,242.2,10,1,1.58509111,Y,104,0,0
11/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,780134,90.41560556725945,246.05,243,10,1,1.58509111,Y,104,0,0
11/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,863138,90.53720319818538,248.65,245.45,10,1,1.58509111,Y,104,0,0
11/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659655,522616,90.02513818220106,248.95,245.4,10,1,1.58509111,Y,104,0,0
11/28/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,325522,90.00025809052312,245.95,244,10,1,1.58509111,Y,104,0,0
11/29/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,849408,90.76545372936728,249.6,244.1,10,1,1.58509111,Y,104,0,1
12/2/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1325848,89.20662587,248.85,238.15,10,1,1.58509111,Y,104,0,0
12/3/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1243529,89.00234807170267,243.35,235.6,10,1,1.58509111,Y,104,0,0
12/4/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,885303,90.04169051836348,243.7,237.7,10,1,1.58509111,Y,104,0,0
12/5/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,723725,90.69808446717026,246.7,243.15,10,1,1.58509111,Y,104,0,0
12/6/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1175917,92.47139175576697,254.75,246.65,10,1,1.58509111,Y,104,0,0
12/9/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,841116,92.40448207,255.85,251.95,10,1,1.58509111,Y,104,0,0
12/10/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,814684,92.52617246419673,252.3,247,10,1,1.58509111,Y,104,0,0
12/11/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,781585,93.10428762575636,254.85,250.45,10,1,1.58509111,Y,104,0,0
12/12/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1164605,93.15541264163708,257.95,252.4,10,1,1.58509111,Y,104,0,0
12/13/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1146454,93.53578710858353,262.25,257.25,10,1,1.58509111,Y,104,0,0
12/16/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1064185,93.13626726360393,263.7,260.6,10,1,1.58509111,Y,104,0,0
12/17/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1213993,93.77440827,266.65,262.75,10,1,1.58509111,Y,104,0,0
12/18/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,972427,94.05057039557532,265.8,262.55,10,1,1.58509111,Y,104,0,0
12/19/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,976098,92.90919263014742,264.7,260.05,10,1,1.58509111,Y,104,0,0
12/20/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,1762439,93.23756944,265.6,260.9,10,1,1.58509111,Y,104,0,0
12/23/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,645712,93.83011258215289,267.8,264.65,10,1,1.58509111,Y,104,0,0
12/24/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,205969,93.07965204131567,266.75,264.05,10,1,1.58509111,Y,104,0,0
12/25/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,,93.00480363747774,,,5,1,1.58509111,Y,104,0,0
12/26/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,,92.93001542169847,,,5,1,1.58509111,Y,104,0,0
12/27/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,495721,93.33531223,267.25,265.05,10,1,1.58509111,Y,104,0,0
12/30/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,469265,92.74999817119307,266.9,262.1,10,1,1.58509111,Y,104,0,0
12/31/2019,61214,01W,ASML HOLDING NV,EUR,1,425659704,200017,93.03999999999999,264.8,261.6,10,1,1.58509111,Y,104,0,1
